airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
portland-airport,/airport-reviews/portland-airport,Portland Airport customer review,S Koenig,Brazil,2013-03-19,Arrived and departed on domestic flights so can't comment on facilities for Immigration and Customs. Airport is clean and fairly modern. My only complaints are the long walks needed to get from gates to the area for luggage etc. and the complicated paths one must take to get from the rental car area (in one of the parking structures) to the main terminal. Lots of airport hotels though noise can be a problem. Not a large array of eateries but you can do fairly well in terms of both food and drink while waiting for a flight.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,1
portland-airport,/airport-reviews/portland-airport,Portland Airport customer review,S Koenig,Brazil,2010-07-13,We arrived at this airport but cannot comment on departure facilities. While it was nice to have the consolidated rental car facility near the terminal with no shuttle bus required finding the correct entrance was a bit confusing. As noted having a light rail station adjacent to the station is a definite plus (about 45 min to the area of downtown where we were staying) though we had so many bags we did not use it. Although I had read that taxis to downtown cost about $30 we were told at the airport they would cost about $45 and so used one of the shuttle vans costing about $14 per person (usable for downtown only). There are several hotels and shopping malls near the airport. I agree that the road immediately in front of the terminal is crowded and chaotic. Use caution when talking out to the center island for courtesy vans (eg. for hotels).,NA,NA,NA,4,5,5,NA,NA,NA,3,NA,NA,0
portland-airport,/airport-reviews/portland-airport,Portland Airport customer review,J Butler,NA,2008-05-20,"I would give PDX a five star rating if there weren't so many problems with the TSA staff here. I've flown in and out of PDX about a dozen times and PDX is easy to get in and out of easy to meet up with pre-arranged car service and the retail and restaurants are surprisingly diverse for an airport of its size. I travel a lot through many airports including all three NY airports and the PDX TSA staff is out of character for Oregon - aggressive poorly managed and obnoxious. My checked bag is opened by TSA virtually every time I've left from there my ID is scrutinized with loupes (it once took ten minutes for two TSA agents to find whatever they were looking for on my driver's license) and they are generally slow and procedure laden. I recently saw a TSA agent grab the lapel of a jacket worn by a Mexican woman who did not speak English and yell at her to take it off. I saw another TSA agent insist on taking away a walker from an elderly woman who obviously needed it to pass it through the X-ray machine. One TSA agent grabbed the laptop in my hands as I was putting it into a plastic bin for screening. I held onto it and he was incensed. He then had his friend at the X-ray machine single me out for a hand check of my bag. The original ""grabber"" then played out the hand check for a half hour in an attempt to make me miss my flight.",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
porto-airport,/airport-reviews/porto-airport,Porto Airport customer review,P Cullen,United Kingdom,2014-11-20,Apart from rather long walks from and to gates (non-Schengen) we appeared to go all round the building for no particular reason I had a good experience both on arrival and departure. A few minutes (<5) queuing for security and passport checks but everything else was very efficient with plenty of facilities for the amount of traffic. The metro into the city is very good as someone else has noted buying a ticket is a little complicated but the machines work in several languages and when I arrived there was someone to help if you had difficulties the single price is about £2 - excellent value.,NA,NA,NA,8,4,5,NA,NA,NA,5,NA,NA,1
porto-airport,/airport-reviews/porto-airport,Porto Airport customer review,N Antunes,Portugal,2013-08-20,I travel through this airport and continues to be one of my favorites in their size. Always clean ample space good lighting and fast control of security. Only repair to the waiting time for baggage could be faster.,NA,NA,NA,9,4,5,NA,NA,NA,4,NA,NA,1
porto-airport,/airport-reviews/porto-airport,Porto Airport customer review,Lee Melbourn,NA,2009-01-14,It’s huge very clean. All the staff are very friendly including security. Good choice of restaurants. The metro station is at the terminal and is a short ride into the city.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
porto-airport,/airport-reviews/porto-airport,Porto Airport customer review,Stephen D'Arcy,NA,2007-04-03,"Arrivals seems to have much improved since previous postings in December 2006. I arrived 12.00 midday midweek and just ""sailed"" through (if one can ""sail"" through an airport!). Some signs yet to be in place esp. directions to the wonderful new Metro - Porto Airport be PROUD of it - don't HIDE it!! Very light airy spacious airport with good choice of shopping and cafes/bars. All Metros stop at Campanha rail station then terminate at the Dragao Stadium (home of FC Porto) with a journey time to Campanha of 33 mins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
prague-airport,/airport-reviews/prague-airport,Prague Airport customer review,B Diener,Czech Republic,2015-05-27,I really like this airport. Compared to other international gateways the distances are relatively short. The check-in and security check are done in an efficient manner. It's now much easier to get to/from the airport using public transportation. As this airport has lower fees fares are usually cheaper compared to other large airport in the vicinity. Upon arrival getting your luggage usually doesn't take long either. Generally a clean airport with limited but decent shops and restaurant. The selection of English magazines in the book stores need to get larger.,NA,NA,NA,9,5,4,NA,NA,NA,4,NA,NA,1
prague-airport,/airport-reviews/prague-airport,Prague Airport customer review,M Neuman,Netherlands,2013-11-05,I travel through Prague airport about 5 times a month. Generally it is a pleasant (read quick) airport to get through. Yes it might be on the more expensive side but as I am not making use of these services I don't really mind. But lately the line for the security checks have been way beyond what is acceptable! Especially before the morning and afternoon departure waves one can easily spend 45 minutes in the line! The worst though is that while 4 scanners are operating another 10 are not in use! This is all unfortunate as I truly enjoy the airport but this for sure is very bad long-term planning!,NA,NA,NA,3,1,4,NA,NA,NA,4,NA,NA,0
prague-airport,/airport-reviews/prague-airport,Prague Airport customer review,M McManus,Belgium,2013-02-02,Clean and well lit airport. The best way to downtown is to get a radio taxi inside the terminal which offers a large discount for return journeys. Airport food choices a little limited and there is no smoking ban in the airport so if you sit inside the restaurant there is a chance it will be smokey (though you can sit outside). Sign posting was good and staff were helpful. Decent selection of souvenir shops.,NA,NA,NA,7,4,5,NA,NA,NA,3,NA,NA,1
prague-airport,/airport-reviews/prague-airport,Prague Airport customer review,Brett Smith,NA,2008-06-29,Ticket counters are in a very spacious area and a huge board identifies all flights. There were a decent number of shops inside the terminal although they did not open until 0600. Also another bonus was the police that I saw a few times which was very reassuring. It was the only airport in Europe where I saw security more than one time.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
